Date_Time, TimeSinceLoad(s), PPID, TimeStamp_Pupil,NormalPos_X,NormalPos_Y,NormalPos_Z,OriginalPos_X,OriginalPos_Y,OriginalPos_Z,Left_Openess,Right_Openess,Left_Dia,Right_Dia,GazeNormal_Left_X,GazeNormal_Left_Y,GazeNormal_Left_Z,GazeNormal_Right_X,GazeNormal_Right_Y,GazeNormal_Right_Z,EyeCenter_Left_X,EyeCenter_Left_Y,EyeCenter_Left_Z,EyeCenter_Right_X,EyeCenter_Right_Y,EyeCenter_Right_Z, environment,cart_status
0:5/8/2021 22:11:48.950,718.6524,pilot01,3341623,-0.216751099,-0.011032104,0.976150513,1.33972168,1.57484436,-31.34660339,1,1,2.451385498,2.657623291,-0.208648682,-0.016998291,0.977828979,-0.225006104,-0.004928589,0.974334717,30.94546509,1.673675537,-32.41246033,-28.93054199,1.473800659,-30.25682068, VikingFresh,FALSE
0:5/8/2021 22:11:48.985,718.6874,pilot01,3341656,-0.216156006,-0.010650635,0.976287842,0.899749756,1.568557739,-31.32919312,1,1,2.445922852,2.685974121,-0.206039429,-0.016342163,0.978393555,-0.22618103,-0.004974365,0.974060059,30.94918823,1.669387817,-32.40803528,-28.95877075,1.46836853,-30.25721741, VikingFresh,FALSE
0:5/8/2021 22:11:49.018,718.7204,pilot01,3341690,-0.189025879,-0.076477051,0.978973389,2.125686646,1.278121948,-31.29069519,1,1,2.681472778,2.721069336,-0.182495117,-0.080963135,0.979858398,-0.195968628,-0.07170105,0.977981567,31.10502625,1.351501465,-32.33787537,-28.70388794,1.200057983,-30.17666626, VikingFresh,FALSE
0:5/8/2021 22:11:49.052,718.7539,pilot01,3341723,-0.176330566,-0.118972778,0.977111816,5.97416687,1.090744019,-31.41523743,1,1,2.685760498,2.814147949,-0.167861938,-0.122207642,0.97819519,-0.187942505,-0.114517212,0.975463867,31.1418457,1.152038574,-32.34347534,-28.60508728,1.006546021,-30.13987732, VikingFresh,FALSE
0:5/8/2021 22:11:49.087,718.7894,pilot01,3341756,-0.176467896,-0.118011475,0.977203369,2.452804565,1.085388184,-31.28503418,1,1,2.67086792,2.781661987,-0.167388916,-0.119018555,0.978668213,-0.186279297,-0.116928101,0.975509644,31.18313599,1.15826416,-32.34465027,-28.63050842,1.006546021,-30.13865662, VikingFresh,FALSE
0:5/8/2021 22:11:49.118,718.8199,pilot01,3341790,-0.17666626,-0.118713379,0.977081299,1.43812561,1.082092285,-31.24662781,1,1,2.707443237,2.81237793,-0.169525146,-0.117965698,0.978424072,-0.183883667,-0.11946106,0.975646973,31.19644165,1.158981323,-32.34616089,-28.6466217,1.004364014,-30.13502502, VikingFresh,FALSE
0:5/8/2021 22:11:49.153,718.8555,pilot01,3341823,-0.180236816,-0.11869812,0.976425171,1.595932007,1.07951355,-31.25038147,1,1,2.741256714,2.855484009,-0.17048645,-0.118530273,0.97819519,-0.190200806,-0.118865967,0.974517822,31.20500183,1.15927124,-32.34486389,-28.66551208,0.998001099,-30.1317749, VikingFresh,FALSE
0:5/8/2021 22:11:49.189,718.8915,pilot01,3341865,-0.178848267,-0.11819458,0.976745605,1.586547852,1.074020386,-31.24772644,1,1,2.762863159,2.884277344,-0.170684814,-0.118881226,0.978118896,-0.187179565,-0.117477417,0.975265503,31.21578979,1.160461426,-32.34169006,-28.69412231,0.985671997,-30.12969971, VikingFresh,FALSE
0:5/8/2021 22:11:49.218,718.9204,pilot01,3341890,-0.179702759,-0.118515015,0.976547241,1.686981201,1.075180054,-31.24867249,1,1,2.783004761,2.909561157,-0.172332764,-0.118408203,0.977890015,-0.187255859,-0.118606567,0.975112915,31.22488403,1.162704468,-32.33682251,-28.70948792,0.985107422,-30.12889099, VikingFresh,FALSE
0:5/8/2021 22:11:49.252,718.9544,pilot01,3341923,-0.181976318,-0.118881226,0.976074219,0.810073853,1.074554443,-31.21417236,1,1,2.809921265,2.910354614,-0.17388916,-0.119537354,0.977478027,-0.189819336,-0.118225098,0.97467041,31.23197937,1.166687012,-32.32925415,-28.71942139,0.985107422,-30.1317749, VikingFresh,FALSE
0:5/8/2021 22:11:49.287,718.9894,pilot01,3341956,-0.178863525,-0.12008667,0.976501465,1.573944092,1.085357666,-31.24787903,1,1,2.813934326,2.924545288,-0.175186157,-0.119979858,0.97718811,-0.182617188,-0.120178223,0.975799561,31.23609924,1.169677734,-32.32351685,-28.7663269,0.99911499,-30.14764404, VikingFresh,FALSE
0:5/8/2021 22:11:49.319,719.0215,pilot01,3341990,-0.179641724,-0.12097168,0.976257324,1.844680786,1.086868286,-31.25752258,1,1,2.845733643,2.935348511,-0.17640686,-0.119522095,0.977020264,-0.183013916,-0.122497559,0.97543335,31.23832703,1.171127319,-32.32107544,-28.76960754,0.99911499,-30.14979553, VikingFresh,FALSE
0:5/8/2021 22:11:49.353,719.0554,pilot01,3342023,-0.180450439,-0.119766235,0.976257324,1.112213135,1.085922241,-31.2288208,1,1,2.881790161,2.943664551,-0.177719116,-0.119308472,0.976806641,-0.183151245,-0.12020874,0.975692749,31.23832703,1.173217773,-32.31588745,-28.77392578,0.999328613,-30.15042114, VikingFresh,FALSE
0:5/8/2021 22:11:49.388,719.0905,pilot01,3342056,-0.10144043,-0.104980469,0.989273071,31.6734314,1.402587891,-32.9302063,0.985182524,0.881793618,2.65473938,-1,-0.10144043,-0.104980469,0.989273071,0,0,0,31.6734314,1.402587891,-32.9302063,-28.44528198,1.138046265,-30.44491577, VikingFresh,FALSE
0:5/8/2021 22:11:49.421,719.1235,pilot01,3342098,-1,-1,-1,-1,-1,-1,0.261725247,0,-1,-1,0,0,0,0,0,0,32.07232666,1.431350708,-32.44987488,-28.27217102,1.348937988,-30.97563171, VikingFresh,FALSE
0:5/8/2021 22:11:49.454,719.1565,pilot01,3342131,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,0,0,0,32.07232666,1.431350708,-32.44987488,-28.27217102,1.348937988,-30.97563171, VikingFresh,FALSE
0:5/8/2021 22:11:49.485,719.1875,pilot01,3342156,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,0,0,0,32.07232666,1.431350708,-32.44987488,-27.12324524,-0.758209229,-30.43933105, VikingFresh,FALSE
0:5/8/2021 22:11:49.520,719.2226,pilot01,3342190,-1,-1,-1,-1,-1,-1,0.312096864,0.095093876,-1,-1,0,0,0,0,0,0,32.40155029,0.941757202,-29.9954071,-27.75666809,0.295532227,-30.10527039, VikingFresh,FALSE
0:5/8/2021 22:11:49.554,719.2565,pilot01,3342223,-1,-1,-1,-1,-1,-1,0.624967515,0.460050106,-1,-1,0,0,0,0,0,0,32.39898682,1.571929932,-33.1499939,-27.68052673,1.068130493,-29.36735535, VikingFresh,FALSE
0:5/8/2021 22:11:49.585,719.2875,pilot01,3342256,0.009643555,-0.100997925,0.994827271,-25.7375946,1.294204712,-30.5917511,0.759617448,0.66960007,2.621551514,3.093963623,0.006317139,-0.079772949,0.996780396,0.009750366,-0.101730347,0.994750977,32.39111328,1.517669678,-33.08432007,-27.71717834,1.286605835,-30.50686646, VikingFresh,FALSE
0:5/8/2021 22:11:49.621,719.323,pilot01,3342290,0.003097534,-0.082702637,0.996566772,31.66314697,1.355010986,-32.67149353,0.837309718,0.793829679,2.677230835,2.942138672,0.003128052,-0.082366943,0.996582031,0.000961304,-0.10887146,0.994049072,32.41017151,1.357559204,-32.70388794,-27.68882751,1.151672363,-30.09861755, VikingFresh,FALSE
0:5/8/2021 22:11:49.653,719.3555,pilot01,3342323,0.002441406,-0.090744019,0.995864868,24.71412659,1.329727173,-32.37557983,0.887516677,0.860216737,2.67590332,3.002090454,0.002990723,-0.088394165,0.996078491,-0.001312256,-0.106689453,0.994277954,32.41629028,1.357559204,-32.70388794,-27.6867981,1.140335083,-30.14204407, VikingFresh,FALSE
0:5/8/2021 22:11:49.684,719.3865,pilot01,3342356,-0.002182007,-0.107131958,0.994232178,-26.15820313,1.128097534,-30.1711731,0.924681902,0.883272171,2.701004028,3.00239563,0.002487183,-0.094039917,0.995559692,-0.002304077,-0.107467651,0.99420166,32.43171692,1.267700195,-32.34944153,-27.68641663,1.124465942,-30.11434937, VikingFresh,FALSE
0:5/8/2021 22:11:49.719,719.4211,pilot01,3342390,-0.003311157,-0.105316162,0.994430542,-22.2883606,1.11605835,-30.2618866,0.945314169,0.910249889,2.67086792,2.996688843,-0.002593994,-0.092605591,0.995697021,-0.003372192,-0.106567383,0.994293213,32.43606567,1.262435913,-32.33296204,-27.6867218,1.101608276,-30.05758667, VikingFresh,FALSE
0:5/8/2021 22:11:49.754,719.4566,pilot01,3342423,-0.001480103,-0.097518921,0.995223999,4.565643311,1.184875488,-31.27822876,0.947930992,0.924000263,2.68069458,2.982086182,0.000915527,-0.090866089,0.995849609,-0.004272461,-0.105209351,0.994430542,32.43486023,1.2605896,-32.33296204,-27.6872406,1.097259521,-30.05758667, VikingFresh,FALSE
0:5/8/2021 22:11:49.788,719.4905,pilot01,3342456,-0.003036499,-0.098175049,0.995162964,1.532318115,1.171020508,-31.1555481,0.95165211,0.934910357,2.681091309,2.988067627,-0.002075195,-0.090805054,0.995864868,-0.003936768,-0.105117798,0.994445801,32.43341064,1.256210327,-32.31733704,-27.688797,1.09046936,-30.05693054, VikingFresh,FALSE
0:5/8/2021 22:11:49.820,719.5221,pilot01,3342490,-0.003753662,-0.097366333,0.995239258,0.411026001,1.156784058,-31.09942627,0.965261757,0.948669851,2.676223755,2.976272583,-0.002151489,-0.089324951,0.995986938,-0.005157471,-0.104415894,0.994506836,32.43214417,1.236572266,-32.28575134,-27.69203186,1.086746216,-30.0582428, VikingFresh,FALSE
0:5/8/2021 22:11:49.855,719.5576,pilot01,3342523,-0.003173828,-0.099517822,0.995025635,-1.480606079,1.145568848,-31.00779724,0.953162611,0.938305318,2.67755127,2.987335205,-0.000579834,-0.088531494,0.996063232,-0.005187988,-0.108001709,0.994125366,32.42219543,1.225387573,-32.24371338,-27.69607544,1.083831787,-30.05212402, VikingFresh,FALSE
0:5/8/2021 22:11:49.887,719.5896,pilot01,3342556,-0.004013062,-0.101913452,0.994781494,-2.766204834,1.134292603,-30.93569946,0.974835873,0.943600893,2.690414429,3.004898071,-0.000808716,-0.089797974,0.995956421,-0.006286621,-0.110488892,0.993850708,32.41629028,1.212402344,-32.18914795,-27.70437622,1.078933716,-30.04721069, VikingFresh,FALSE
0:5/8/2021 22:11:49.918,719.6206,pilot01,3342590,-0.004013062,-0.10043335,0.994934082,-0.077667236,1.138977051,-31.02565002,0.964777231,0.943277836,2.679000854,2.959762573,-0.001586914,-0.087905884,0.996124268,-0.006088257,-0.111083984,0.993789673,32.41230774,1.212402344,-32.18914795,-27.70806885,1.076538086,-30.03617859, VikingFresh,FALSE
0:5/8/2021 22:11:49.954,719.6566,pilot01,3342623,0.057296753,-0.112823486,0.991958618,32.34733582,0.986282349,-32.00161743,0.945826888,0.887544274,2.642730713,3.061477661,0.057296753,-0.11265564,0.991973877,0.059417725,-0.142807007,0.987960815,32.67958069,0.987716675,-32.01535034,-27.30886841,0.730285645,-29.53672791, VikingFresh,FALSE
0:5/8/2021 22:11:49.984,719.6866,pilot01,3342656,0.055969238,-0.152984619,0.986633301,29.59712219,0.969711304,-32.07705688,0.941877127,0.86651516,2.745223999,3.109832764,0.055770874,-0.15284729,0.986663818,0.059646606,-0.155288696,0.986053467,32.6859436,0.983322144,-32.19975281,-27.25006104,0.719451904,-29.81896973, VikingFresh,FALSE
0:5/8/2021 22:11:50.017,719.7195,pilot01,3342690,0.060836792,-0.142852783,0.987869263,18.59864807,0.9112854,-31.59312439,0.938446283,0.85982132,2.591796875,3.095993042,0.061279297,-0.139312744,0.988342285,0.059417725,-0.154388428,0.986206055,32.70127869,0.973114014,-32.15031433,-27.25686646,0.710250854,-29.78140259, VikingFresh,FALSE
0:5/8/2021 22:11:50.052,719.7546,pilot01,3342723,0.061096191,-0.149810791,0.986816406,1.333099365,0.829879761,-30.85758972,0.948572993,0.847167373,2.610916138,3.088912964,0.06161499,-0.139801025,0.988250732,0.060623169,-0.158905029,0.985427856,32.7131958,0.961868286,-32.11633301,-27.2610321,0.709609985,-29.71060181, VikingFresh,FALSE
0:5/8/2021 22:11:50.088,719.7906,pilot01,3342756,0.058578491,-0.146591187,0.987457275,6.828018188,0.838806152,-31.06494141,0.93977797,0.851200879,2.619186401,3.090118408,0.055679321,-0.139678955,0.988616943,0.062393188,-0.155685425,0.985824585,32.72921753,0.955993652,-32.11279297,-27.2837677,0.68447876,-29.68492126, VikingFresh,FALSE
0:5/8/2021 22:11:50.118,719.8206,pilot01,3342789,0.059524536,-0.148422241,0.987121582,4.301559448,0.824310303,-30.95385742,0.927068651,0.829544604,2.59715271,3.07484436,0.055999756,-0.140029907,0.988555908,0.063430786,-0.157745361,0.985427856,32.73664856,0.955703735,-32.12857056,-27.29229736,0.678329468,-29.64866638, VikingFresh,FALSE
0:5/8/2021 22:11:50.153,719.8556,pilot01,3342823,0.05960083,-0.151138306,0.986709595,4.44543457,0.82472229,-30.95904541,0.936591327,0.828720093,2.601318359,3.04901123,0.055633545,-0.144195557,0.987976074,0.064025879,-0.158905029,0.985198975,32.73994446,0.955703735,-32.13987732,-27.30665588,0.677734375,-29.63391113, VikingFresh,FALSE
0:5/8/2021 22:11:50.185,719.8876,pilot01,3342856,0.061294556,-0.153717041,0.986206055,-3.371871948,0.799911499,-30.67433167,0.923992038,0.841411591,2.593215942,3.036941528,0.055450439,-0.146026611,0.987716675,0.065170288,-0.158813477,0.985153198,32.74073792,0.985580444,-32.25093079,-27.31713867,0.676803589,-29.62892151, VikingFresh,FALSE
0:5/8/2021 22:11:50.219,719.9216,pilot01,3342889,0.060974121,-0.154052734,0.986175537,-8.648101807,0.773300171,-30.43087769,0.923660398,0.833077252,2.604110718,3.032958984,0.058776855,-0.145828247,0.987548828,0.061965942,-0.15776062,0.985519409,32.7409668,0.991470337,-32.27508545,-27.31925964,0.674880981,-29.59893799, VikingFresh,FALSE
0:5/8/2021 22:11:50.253,719.9556,pilot01,3342923,0.059387207,-0.149230957,0.987014771,4.001052856,0.842025757,-30.99066162,0.916358173,0.830251336,2.651397705,3.03213501,0.05960083,-0.143356323,0.987869263,0.059143066,-0.15562439,0.986038208,32.74194336,0.994369507,-32.279953,-27.31988525,0.676025391,-29.58561707, VikingFresh,FALSE
0:5/8/2021 22:11:50.288,719.9906,pilot01,3342964,0.058380127,-0.149795532,0.986984253,1.377655029,0.836959839,-30.87857056,0.911584198,0.827892363,2.651046753,3.032302856,0.057846069,-0.144638062,0.98777771,0.058868408,-0.154525757,0.986221313,32.74256897,1.00843811,-32.29360962,-27.3200531,0.68006897,-29.58384705, VikingFresh,FALSE
0:5/8/2021 22:11:50.318,720.0206,pilot01,3342989,0.057907104,-0.149841309,0.986999512,1.591049194,0.841827393,-30.89408875,0.91408813,0.823108256,2.648132324,3.007263184,0.057647705,-0.145553589,0.98765564,0.058151245,-0.153808594,0.986373901,32.74346924,1.010986328,-32.30238342,-27.32121277,0.684829712,-29.58708191, VikingFresh,FALSE
0:5/8/2021 22:11:50.342,720.0441,pilot01,3343014,0.057723999,-0.150009155,0.986984253,1.282821655,0.84046936,-30.87905884,0.911738455,0.811489284,2.648101807,2.995040894,0.057159424,-0.145996094,0.987625122,0.058242798,-0.153671265,0.98638916,32.7457428,1.010986328,-32.29452515,-27.32292175,0.685455322,-29.59213257, VikingFresh,FALSE
0:5/8/2021 22:11:50.368,720.0706,pilot01,3343039,0.057785034,-0.150588989,0.9868927,1.540847778,0.840744019,-30.88830566,0.913660169,0.810976624,2.647903442,2.995162964,0.056396484,-0.147018433,0.987518311,0.059066772,-0.153884888,0.986312866,32.74978638,1.008605957,-32.289505,-27.32859802,0.685455322,-29.59213257, VikingFresh,FALSE
0:5/8/2021 22:11:50.392,720.0946,pilot01,3343064,0.056900024,-0.150344849,0.986984253,1.574234009,0.838623047,-30.88757324,0.914240599,0.806860447,2.68132019,3.007049561,0.055862427,-0.146575928,0.987609863,0.057846069,-0.153839111,0.98638916,32.75164795,1.005630493,-32.28486633,-27.33035278,0.683792114,-29.59213257, VikingFresh,FALSE
0:5/8/2021 22:11:50.417,720.1196,pilot01,3343089,0.058486938,-0.151138306,0.98677063,5.079299927,0.856002808,-31.02320862,0.906520188,0.805204272,2.642593384,3.00769043,0.059143066,-0.146514893,0.987426758,0.05770874,-0.156539917,0.985977173,32.75250244,1.004180908,-32.28184509,-27.33143616,0.682479858,-29.54908752, VikingFresh,FALSE
0:5/8/2021 22:11:50.444,720.1466,pilot01,3343114,0.057800293,-0.148498535,0.987213135,5.226318359,0.856536865,-31.02139282,0.909520626,0.799539685,2.682601929,3.00453186,0.058685303,-0.141677856,0.98815918,0.056747437,-0.156555176,0.986022949,32.75349426,1.003707886,-32.26620483,-27.33143616,0.682479858,-29.54908752, VikingFresh,FALSE
0:5/8/2021 22:11:50.469,720.1716,pilot01,3343139,0.057525635,-0.149505615,0.987075806,1.577194214,0.837432861,-30.85687256,0.926103771,0.804554522,2.666931152,2.994003296,0.058456421,-0.141693115,0.988174438,0.056655884,-0.15675354,0.98600769,32.75508118,1.002746582,-32.26290894,-27.33143616,0.684158325,-29.55319214, VikingFresh,FALSE
0:5/8/2021 22:11:50.494,720.1966,pilot01,3343164,0.057189941,-0.147888184,0.987335205,1.811904907,0.837844849,-30.87834167,0.914585352,0.797059298,2.667068481,2.994094849,0.058074951,-0.141403198,0.988235474,0.056350708,-0.154006958,0.986450195,32.75765991,1.001037598,-32.26182556,-27.33087158,0.684158325,-29.57543945, VikingFresh,FALSE
0:5/8/2021 22:11:50.519,720.2216,pilot01,3343189,0.058364868,-0.151794434,0.986679077,4.312942505,0.849594116,-30.9901123,0.920296729,0.808430552,2.665145874,2.986923218,0.061309814,-0.151367188,0.986572266,0.055099487,-0.152267456,0.986801147,32.75823975,0.998321533,-32.26182556,-27.32989502,0.684158325,-29.57543945, VikingFresh,FALSE
0:5/8/2021 22:11:50.545,720.2476,pilot01,3343214,0.057891846,-0.151443481,0.986755371,3.455490112,0.844345093,-30.95379639,0.914187849,0.794667304,2.681900024,2.988815308,0.06111145,-0.151092529,0.986618042,0.054519653,-0.151809692,0.9868927,32.75823975,0.998321533,-32.26577759,-27.32989502,0.682571411,-29.57543945, VikingFresh,FALSE
0:5/8/2021 22:11:50.574,720.2766,pilot01,3343248,0.058242798,-0.151138306,0.986785889,1.739303589,0.834594727,-30.86746216,0.915327966,0.785153031,2.665100098,2.990966797,0.061431885,-0.150192261,0.986740112,0.055267334,-0.152023315,0.986816406,32.75704956,1.00138855,-32.27297974,-27.33000183,0.678268433,-29.55023193, VikingFresh,FALSE
0:5/8/2021 22:11:50.610,720.3126,pilot01,3343281,0.058609009,-0.149078369,0.987075806,3.912841797,0.846343994,-30.95925903,0.917735517,0.782223046,2.655181885,2.982391357,0.062286377,-0.145477295,0.98739624,0.054641724,-0.15296936,0.986709595,32.75364685,1.001602173,-32.26905823,-27.33131409,0.678146362,-29.54029846, VikingFresh,FALSE
0:5/8/2021 22:11:50.641,720.3437,pilot01,3343314,0.057296753,-0.145263672,0.987716675,3.460906982,0.845245361,-30.92799377,0.912831962,0.795364678,2.645736694,2.983016968,0.06036377,-0.138275146,0.988540649,0.05406189,-0.152618408,0.986801147,32.75364685,1.004119873,-32.26478577,-27.33380127,0.678222656,-29.52267456, VikingFresh,FALSE
0:5/8/2021 22:11:50.675,720.3776,pilot01,3343348,0.05708313,-0.144638062,0.987823486,3.87953186,0.847640991,-30.93681335,0.924676657,0.789987445,2.627487183,2.948013306,0.060394287,-0.137496948,0.988647461,0.053497314,-0.152359009,0.986862183,32.75415039,1.004211426,-32.25923157,-27.33384705,0.678375244,-29.50727844, VikingFresh,FALSE
0:5/8/2021 22:11:50.705,720.4076,pilot01,3343381,0.055038452,-0.144515991,0.987960815,3.793395996,0.849487305,-30.93057251,0.905458272,0.774665177,2.616104126,2.942382813,0.056854248,-0.137466431,0.988861084,0.053085327,-0.152084351,0.986938477,32.75613403,1.006240845,-32.2596283,-27.33384705,0.681015015,-29.50218201, VikingFresh,FALSE
0:5/8/2021 22:11:50.742,720.4446,pilot01,3343414,0.055328369,-0.144042969,0.988021851,2.974685669,0.847183228,-30.90065002,0.899399698,0.781024933,2.607131958,2.938262939,0.057739258,-0.1378479,0.988754272,0.052871704,-0.15032959,0.987213135,32.75793457,1.006774902,-32.26295471,-27.33377075,0.684783936,-29.51431274, VikingFresh,FALSE
0:5/8/2021 22:11:50.774,720.4766,pilot01,3343448,0.055358887,-0.143005371,0.98815918,3.7003479,0.854202271,-30.93551636,0.917187512,0.786093593,2.597610474,2.936386108,0.058319092,-0.138214111,0.988677979,0.052200317,-0.148117065,0.987579346,32.75993347,1.006774902,-32.25758362,-27.33377075,0.69128418,-29.52360535, VikingFresh,FALSE
0:5/8/2021 22:11:50.808,720.5106,pilot01,3343481,0.054901123,-0.142242432,0.988296509,1.508880615,0.840179443,-30.82974243,0.907800436,0.794981182,2.575454712,2.931884766,0.058059692,-0.136184692,0.988967896,0.052001953,-0.14781189,0.987640381,32.75993347,1.000976563,-32.23719788,-27.33511353,0.691772461,-29.53070068, VikingFresh,FALSE
0:5/8/2021 22:11:50.839,720.5416,pilot01,3343514,0.055053711,-0.142547607,0.988250732,1.560836792,0.841781616,-30.84571838,0.913832307,0.775248289,2.571548462,2.929138184,0.058563232,-0.136398315,0.98890686,0.05178833,-0.148239136,0.987579346,32.75798035,0.994308472,-32.21655273,-27.33740234,0.700500488,-29.57591248, VikingFresh,FALSE
0:5/8/2021 22:11:50.874,720.5766,pilot01,3343548,0.055374146,-0.140563965,0.988510132,5.618057251,0.863204956,-31.03465271,0.908561289,0.774836481,2.557357788,2.919235229,0.059249878,-0.13458252,0.989120483,0.050643921,-0.14781189,0.987701416,32.75543213,0.992111206,-32.20788574,-27.34031677,0.706634521,-29.60978699, VikingFresh,FALSE
0:5/8/2021 22:11:50.909,720.6116,pilot01,3343581,0.054763794,-0.142028809,0.988342285,6.005081177,0.869552612,-31.06446838,0.917261481,0.766861737,2.559906006,2.918289185,0.05796814,-0.136474609,0.988937378,0.050750732,-0.148956299,0.987533569,32.75434875,0.992111206,-32.20788574,-27.34136963,0.716781616,-29.63905334, VikingFresh,FALSE
0:5/8/2021 22:11:50.940,720.6426,pilot01,3343614,0.055465698,-0.142913818,0.988174438,4.428833008,0.864868164,-31.00715637,0.908375859,0.768751025,2.559432983,2.917984009,0.059707642,-0.137420654,0.988708496,0.050720215,-0.149078369,0.987518311,32.75411987,0.99395752,-32.21520996,-27.34147644,0.720092773,-29.65216064, VikingFresh,FALSE
0:5/8/2021 22:11:50.974,720.6767,pilot01,3343648,0.054946899,-0.14604187,0.987747192,2.087158203,0.858901978,-30.91725159,0.912779093,0.766243815,2.572113037,2.923950195,0.057846069,-0.141418457,0.988250732,0.052154541,-0.150466919,0.987228394,32.75411987,1.002227783,-32.23320007,-27.34162903,0.721359253,-29.6544342, VikingFresh,FALSE
0:5/8/2021 22:11:51.008,720.7106,pilot01,3343681,0.054962158,-0.144088745,0.988021851,1.974304199,0.859802246,-30.91065979,0.905306578,0.754276514,2.563964844,2.906616211,0.057922363,-0.136703491,0.98890686,0.052139282,-0.151123047,0.987136841,32.75367737,1.003097534,-32.235672,-27.34191895,0.723327637,-29.64863586, VikingFresh,FALSE
0:5/8/2021 22:11:51.038,720.7406,pilot01,3343714,0.054367065,-0.144943237,0.987930298,1.517456055,0.858184814,-30.89486694,0.910611391,0.756603956,2.572982788,2.914398193,0.058029175,-0.13671875,0.98890686,0.050964355,-0.152526855,0.986968994,32.75294495,1.002655029,-32.23320007,-27.34350586,0.724700928,-29.65827942, VikingFresh,FALSE
0:5/8/2021 22:11:51.074,720.7767,pilot01,3343748,0.055404663,-0.145202637,0.987838745,1.779846191,0.856140137,-30.90548706,0.898753762,0.758907855,2.518005371,2.920837402,0.05947876,-0.135681152,0.988952637,0.051559448,-0.154159546,0.986694336,32.75294495,0.992340088,-32.22314453,-27.34608459,0.72807312,-29.66642761, VikingFresh,FALSE
0:5/8/2021 22:11:51.107,720.8096,pilot01,3343781,0.055282593,-0.144622803,0.987930298,5.880630493,0.875610352,-31.10870361,0.9039253,0.754164636,2.507232666,2.93069458,0.057739258,-0.137329102,0.988830566,0.052246094,-0.153640747,0.986740112,32.75134277,0.988418579,-32.21774292,-27.35220337,0.736099243,-29.73709106, VikingFresh,FALSE
0:5/8/2021 22:11:51.141,720.8436,pilot01,3343814,0.057479858,-0.138916016,0.988632202,30.69422913,0.982452393,-32.1439209,0.904602289,0.762565732,2.517105103,2.930023193,0.057510376,-0.138259888,0.988708496,0.056472778,-0.157409668,0.985900879,32.7519989,0.987915039,-32.21836853,-27.37878418,0.828491211,-30.04299927, VikingFresh,FALSE
0:5/8/2021 22:11:51.176,720.8786,pilot01,3343848,0.055679321,-0.13873291,0.988754272,29.89138794,0.981262207,-32.12414551,0.902084172,0.775995791,2.517303467,2.926132202,0.055633545,-0.137771606,0.988891602,0.056640625,-0.157958984,0.985809326,32.75257874,0.988418579,-32.22665405,-27.38136292,0.837738037,-30.07218933, VikingFresh,FALSE
0:5/8/2021 22:11:51.205,720.9076,pilot01,3343881,0.055480957,-0.147918701,0.987426758,4.348648071,0.918121338,-31.2098999,0.904779017,0.755864084,2.523391724,2.929290771,0.054611206,-0.138519287,0.988845825,0.05645752,-0.158416748,0.985748291,32.75175476,0.988250732,-32.22486877,-27.38363647,0.839752197,-30.07597351, VikingFresh,FALSE
0:5/8/2021 22:11:51.242,720.9446,pilot01,3343914,0.056030273,-0.151123047,0.986923218,1.95489502,0.909194946,-31.12242126,0.906229556,0.759859264,2.557266235,2.92855835,0.055130005,-0.144348145,0.987976074,0.056869507,-0.157562256,0.985855103,32.75160217,0.987533569,-32.22477722,-27.38554382,0.834564209,-30.07218933, VikingFresh,FALSE
0:5/8/2021 22:11:51.276,720.9786,pilot01,3343948,0.056350708,-0.151138306,0.9868927,3.26675415,0.908172607,-31.16093445,0.907623529,0.748526275,2.578109741,2.927337646,0.055496216,-0.14440918,0.987945557,0.057220459,-0.158111572,0.985748291,32.74897766,0.982254028,-32.2166748,-27.38735962,0.83114624,-30.06323242, VikingFresh,FALSE
0:5/8/2021 22:11:51.302,721.0046,pilot01,3343973,0.056381226,-0.153549194,0.986526489,2.170425415,0.903671265,-31.1111145,0.900908232,0.743558526,2.620040894,2.927352905,0.055786133,-0.148086548,0.98739624,0.05696106,-0.158813477,0.985656738,32.74635315,0.979385376,-32.20516968,-27.38893127,0.830490112,-30.05343628, VikingFresh,FALSE
0:5/8/2021 22:11:51.325,721.0276,pilot01,3343998,0.055206299,-0.154846191,0.98638916,2.169296265,0.901870728,-31.10610962,0.898091674,0.749360263,2.63168335,2.932434082,0.054092407,-0.150604248,0.987106323,0.056289673,-0.158950806,0.985671997,32.74531555,0.97845459,-32.1990509,-27.38905334,0.827835083,-30.04953003, VikingFresh,FALSE
0:5/8/2021 22:11:51.351,721.0536,pilot01,3344023,0.054046631,-0.155883789,0.986282349,2.17048645,0.902328491,-31.09989929,0.898001611,0.744654417,2.626235962,2.932601929,0.053741455,-0.15196228,0.986907959,0.054321289,-0.159667969,0.985671997,32.74530029,0.977905273,-32.19267273,-27.38960266,0.82925415,-30.043396, VikingFresh,FALSE
0:5/8/2021 22:11:51.378,721.0801,pilot01,3344048,0.053161621,-0.15586853,0.986328125,1.535598755,0.899765015,-31.07450867,0.906708002,0.74766016,2.62612915,2.944580078,0.053100586,-0.152130127,0.986923218,0.053222656,-0.159347534,0.985778809,32.74531555,0.977386475,-32.18806458,-27.38903809,0.827835083,-30.04248047, VikingFresh,FALSE
